"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"2008","04005","COCONINO","Arizona",249990,38.4685698005,34.7220477387
"2008","23003","AROOSTOOK","Maine",35860,40.3652935266,40.5967102291
"2008","26037","CLINTON","Michigan",38321,51.3513513514,23.4131279048
"2008","02122","KENAI PENINSULA","Alaska",102696,51.7517543631,29.0417011208
"2008","51003","ALBEMARLE","Virginia",797419,44.071681843,23.9856607972
"2008","26091","LENAWEE","Michigan",79331,29.5025728988,39.5690564535
"2008","05007","BENTON","Arkansas",471030,45.2580743646,37.8084250379
"2008","50017","ORANGE","Vermont",73755,37.1332159624,26.718007151
"2008","18035","DELAWARE","Indiana",116680,49.0256685929,37.3542034437
"2008","56009","CONVERSE","Wyoming",57515,59.52995262,33.9879154079
"2008","47189","WILSON","Tennessee",83171,52.1164917034,30.1417566824
"2008","06023","HUMBOLDT","California",142327,40.3626860944,36.8992648187
"2008","12087","MONROE","Florida",620208,53.505525833,26.7353139872
"2008","08097","PITKIN","Colorado",898104,38.8878433607,32.5654889119
"2008","53035","KITSAP","Washington",569650,40.9587395592,24.915589427
"2008","06097","SONOMA","California",1325279,40.3672511517,27.7000479366
"2008","06113","YOLO","California",453284,41.8869818531,33.1867794604
"2008","18077","JEFFERSON","Indiana",27311,44.2298244253,27.6406653456
"2008","29127","MARION","Missouri",37405,43.1052313216,35.1943362159
"2008","13277","TIFT","Georgia",64035,2.6343519494,40.8865611796
"2008","35013","DONA ANA","New Mexico",466355,38.4178494877,34.4783896682
"2008","26161","WASHTENAW","Michigan",1311428,41.4307099197,26.6305249354
"2008","27103","NICOLLET","Minnesota",77400,34.3527013252,45.9449129075
"2008","27049","GOODHUE","Minnesota",40825,46.6549793587,37.1002132196
"2008","23019","PENOBSCOT","Maine",233724,45.6637299618,31.0587785911
"2008","37063","DURHAM","North Carolina",648353,41.0396716826,28.2998599975
"2008","51185","TAZEWELL","Virginia",48576,33.1635540464,51.8949914882
"2008","27163","WASHINGTON","Minnesota",471151,43.1126954642,30.7785498403
"2008","27169","WINONA","Minnesota",58132,56.698641454,31.3941825476
"2008","16017","BONNER","Idaho",46558,42.001346197,32.0232433945
"2008","12081","MANATEE","Florida",983194,46.1839005498,30.7245897786
"2008","36111","ULSTER","New York",271943,39.0710875456,18.1751824818
"2008","35027","LINCOLN","New Mexico",109426,28.1586695064,42.9507121961
"2008","02170","MATANUSKA-SUSITNA","Alaska",98774,48.3809974001,31.1571233315
"2008","20057","FORD","Kansas",33403,51.2195121951,47.6239466239
"2008","06087","SANTA CRUZ","California",800606,38.3904702406,25.3055278076
"2008","35047","SAN MIGUEL","New Mexico",56090,33.1742754891,67.8607879159
"2008","06045","MENDOCINO","California",137660,38.2452593979,29.0510363518
"2008","35025","LEA","New Mexico",726089,35.2449957018,37.3305611584
"2008","48373","POLK","Texas",26550,55.8185404339,19.9676713892
"2008","26111","MIDLAND","Michigan",153345,56.2489568635,38.8404640901
"2008","19061","DUBUQUE","Iowa",73656,58.439307974,40.1929351681
"2008","24031","MONTGOMERY","Maryland",13644851,40.7578171122,23.8598969848
"2008","01081","LEE","Alabama",207354,30.5436447954,35.0610020318
"2008","36031","ESSEX","New York",88614,41.4005340942,28.7658143179
"2008","39123","OTTAWA","Ohio",38231,26.7708084903,40.4290772756
"2008","20175","SEWARD","Kansas",25000,85.7142857143,34.9927501208
"2008","36047","KINGS","New York",4042145,38.5087651327,22.5199052774
"2008","06037","LOS ANGELES","California",40616851,39.3532975487,29.088491632
"2008","49021","IRON","Utah",36354,56,38.3358317155
"2008","55127","WALWORTH","Wisconsin",101003,62.7556799966,20.4243850214
"2008","37125","MOORE","North Carolina",158922,48.2555317887,31.590117919
"2008","17077","JACKSON","Illinois",50533,41.0916649903,23.0762775866
"2008","42119","UNION","Pennsylvania",46322,38.2943143813,32.7874371262
"2008","24029","KENT","Maryland",114785,46.5265603979,11.7493596433
"2008","34009","CAPE MAY","New Jersey",225133,34.2194231043,37.0810073379
"2008","12075","LEVY","Florida",38199,27.9166666667,42.2232458161
"2008","06079","SAN LUIS OBISPO","California",393310,44.7585714641,24.5116753017
"2008","13071","COLQUITT","Georgia",102879,36.4850707177,35.3601633129
"2008","06057","NEVADA","California",188677,40.7811139298,28.1532703682
"2008","16019","BONNEVILLE","Idaho",220274,38.6183682515,36.8743010444
"2008","53027","GRAYS HARBOR","Washington",28171,46.0313999128,23.3802816901
"2008","35009","CURRY","New Mexico",85480,44.491386804,29.078232246
"2008","55025","DANE","Wisconsin",1374352,43.3261919448,19.4262260909
"2008","26021","BERRIEN","Michigan",200350,43.8953358412,36.1691834042
"2008","32005","DOUGLAS","Nevada",355275,39.5261875836,32.6617437354
"2008","04019","PIMA","Arizona",2995832,44.8620684012,28.3234296618
"2008","06067","SACRAMENTO","California",2325601,42.2966017503,26.236749038
"2008","12055","HIGHLANDS","Florida",67457,50.7662872273,30.9818046933
"2008","35043","SANDOVAL","New Mexico",366776,37.304117449,29.6202847475
"2008","17179","TAZEWELL","Illinois",178838,44.4008782936,34.2981993317
"2008","37129","NEW HANOVER","North Carolina",494081,39.1359624952,33.2112002644
"2008","17091","KANKAKEE","Illinois",98199,39.5519418363,33.0875243524
"2008","08101","PUEBLO","Colorado",204225,31.7853945089,38.731980136
"2008","18019","CLARK","Indiana",94991,29.7812406353,37.1883029843
"2008","27109","OLMSTED","Minnesota",242730,51.4301098263,23.4702412869
"2008","18145","SHELBY","Indiana",31724,64.7346703771,26.7664200118
"2008","06055","NAPA","California",658235,40.0322510197,20.0140846052
"2008","45019","CHARLESTON","South Carolina",1378772,43.7150540468,27.7841698034
"2008","17031","COOK","Illinois",26372821,39.798840906,24.5635011438
"2008","41039","LANE","Oregon",626058,42.3159252977,24.7201811557
"2008","47051","FRANKLIN","Tennessee",30328,28.6502137047,46.8079055879
"2008","53033","KING","Washington",10910150,38.7809065974,27.108669497
"2008","39141","ROSS","Ohio",37750,52.3453093812,30.6861642295
"2008","51073","GLOUCESTER","Virginia",36392,34.499281265,36.401691635
"2008","26149","ST. JOSEPH","Michigan",41541,52.7259148618,13.1731565866
"2008","26159","VAN BUREN","Michigan",42581,63.1428663095,29.4898439041
"2008","06103","TEHAMA","California",26455,62.3489210909,26.9141714987
"2008","06013","CONTRA COSTA","California",2709424,40.1010317071,27.592943793
"2008","56021","LARAMIE","Wyoming",200218,32.8128949149,36.75469373
"2008","55027","DODGE","Wisconsin",43000,20.3389830508,30.7531236338
"2008","06073","SAN DIEGO","California",8770873,41.8108959139,27.5665199437
"2008","36019","CLINTON","New York",26138,55.8708414873,22.7107669423
"2008","08069","LARIMER","Colorado",605168,44.4931799632,26.336834575
"2008","56023","LINCOLN","Wyoming",36990,17.4307842963,40.1675814773
"2008","30081","RAVALLI","Montana",56065,36.3947224104,35.1738844704
"2008","53067","THURSTON","Washington",282888,43.0710933358,22.6047205524
"2008","42071","LANCASTER","Pennsylvania",470085,35.7972774514,39.3080595338
"2008","21125","LAUREL","Kentucky",60795,38.8323721895,32.2384946145
"2008","21047","CHRISTIAN","Kentucky",65673,19.7730640256,36.8715083799
"2008","36043","HERKIMER","New York",26617,41.6262789445,26.8498942918
"2008","39081","JEFFERSON","Ohio",41935,28.3324037925,43.1490466753
"2008","13045","CARROLL","Georgia",161430,47.184761093,27.2001626543
"2008","42115","SUSQUEHANNA","Pennsylvania",31445,31.2993101345,42.5013327015
"2008","54055","MERCER","West Virginia",30730,32.8605445698,39.8931645742
"2008","32019","LYON","Nevada",28399,44.415679347,21.8439915015
"2008","31141","PLATTE","Nebraska",49180,18.8679245283,44.5137773384
"2008","08067","LA PLATA","Colorado",126055,39.0575689501,26.583879973
"2008","48181","GRAYSON","Texas",121995,19.9389495986,39.8993095874
"2008","16005","BANNOCK","Idaho",51790,55.5512869766,23.3893425952
"2008","48375","POTTER","Texas",323643,23.9196171337,37.2714422384
"2008","36077","OTSEGO","New York",55141,42.9806995867,25.8720930233
"2008","08005","ARAPAHOE","Colorado",2951043,43.2894683916,30.0496014881
"2008","057","HAMILTON","Indiana",66529,39.578018341,35.5967660348
"2008","53045","MASON","Washington",25704,36.0623681367,28.8074848153
"2008","12101","PASCO","Florida",202032,38.1293457944,33.8051690687
"2008","47089","JEFFERSON","Tennessee",25397,32.5102880658,35.5730609418
"2008","35028","LOS ALAMOS","New Mexico",102031,43.7266293955,19.5604783124
"2008","26087","LAPEER","Michigan",47450,45.8643904785,15.6830975676
"2008","19033","CERRO GORDO","Iowa",51462,69.0603085554,26.3213206121
"2008","08059","JEFFERSON","Colorado",1621567,41.2462280906,30.364280859
"2008","06111","VENTURA","California",1729552,45.1969385596,26.1173769056
"2008","09005","LITCHFIELD","Connecticut",965946,41.2967511038,12.8076758228
"2008","35001","BERNALILLO","New Mexico",3014925,37.1609364266,28.7093897848
"2008","48309","MC LENNAN","Texas",492306,36.9348642348,27.2956846269
"2008","17203","WOODFORD","Illinois",58195,10.2113937657,37.7497192505
"2008","073","SAN DIEGO","California",89300,47.1644042232,24.2714755993
"2008","29019","BOONE","Missouri",311421,46.0107467192,19.6853765452
"2008","12105","POLK","Florida",682001,38.870126013,32.3522451032
"2008","48039","BRAZORIA","Texas",256304,34.5770966806,34.6337880945
"2008","44005","NEWPORT","Rhode Island",297419,40.1907546764,19.5327839896
"2008","35053","SOCORRO","New Mexico",48590,37.1493909553,31.1266709102
"2008","12035","FLAGLER","Florida",59549,35.4677695379,34.0517022809
"2008","183","ST. CHARLES","Missouri",25760,54.0816326531,29.8838020691
"2008","48347","NACOGDOCHES","Texas",54779,65.3242185565,30.2548938146
"2008","29097","JASPER","Missouri",147580,35.9918077224,36.6153441572
"2008","51095","JAMES CITY","Virginia",276525,53.1786796109,21.5637982871
"2008","51510","ALEXANDRIA (CITY)","Virginia",3546675,37.9829344259,28.1468175067
"2008","41035","KLAMATH","Oregon",75888,31.4487632509,34.0873521838
"2008","21185","OLDHAM","Kentucky",116752,46.8331063159,31.6341565324
"2008","37157","ROCKINGHAM","North Carolina",37436,38.9876990682,31.0100269014
"2008","48053","BURNET","Texas",72420,47.4724958654,31.4578598918
"2008","02110","JUNEAU","Alaska",108145,41.9245913515,20.1233434359
"2008","42089","MONROE","Pennsylvania",115317,39.4556794805,23.0963857831
"2008","34019","HUNTERDON","New Jersey",652515,36.5788613913,33.9345490118
"2008","39027","CLINTON","Ohio",26864,58.1472181842,40.6050616759
"2008","36061","NEW YORK","New York",52191495,36.2539037195,24.5089536378
"2008","12099","PALM BEACH","Florida",8707549,36.0138625528,32.5766570225
"2008","26029","CHARLEVOIX","Michigan",64273,56.1222569997,22.8492151091
"2008","28033","DE SOTO","Mississippi",236318,53.7941467029,32.7388248243
"2008","04025","YAVAPAI","Arizona",355907,41.9190691297,28.133167475
"2008","36087","ROCKLAND","New York",628552,40.9230393824,25.9198572409
"2008","17143","PEORIA","Illinois",757085,34.1697612256,38.1933024411
"2008","27053","HENNEPIN","Minnesota",7119863,42.3853329707,25.2571116603
"2008","36091","SARATOGA","New York",304188,40.2039795655,28.7340803989
"2008","12097","OSCEOLA","Florida",130864,27.6588107898,38.0722521475
"2008","27123","RAMSEY","Minnesota",1534506,40.415486112,24.3948294616
"2008","12115","SARASOTA","Florida",1619892,38.4114718322,28.1766731432
"2008","18059","HANCOCK","Indiana",72013,52.2988773901,15.7601565197
"2008","12085","MARTIN","Florida",782595,40.4434395768,30.4192534513
"2008","37021","BUNCOMBE","North Carolina",486966,41.4746098185,25.4088738031
"2008","18095","MADISON","Indiana",65146,43.9639957642,33.2498168498
"2008","11001","DISTRICT OF COLUMBIA","District of Columbia",20763505,36.7246273071,21.0203867521
"2008","13013","BARROW","Georgia",36085,41.9116352755,34.7807113245
"2008","29043","CHRISTIAN","Missouri",32817,28.7676528779,40.767107366
"2008","06065","RIVERSIDE","California",2041662,37.2017118681,31.9877888348
"2008","05051","GARLAND","Arkansas",122789,34.3264173169,35.8684535668
"2008","37081","GUILFORD","North Carolina",1394167,37.6456189565,31.2863236592
"2008","55141","WOOD","Wisconsin",66767,31.2106954861,41.7729970326
"2008","48453","TRAVIS","Texas",4988333,37.0758067201,26.9183526942
"2008","01121","TALLADEGA","Alabama",39193,82.646922721,17.5385977533
"2008","48469","VICTORIA","Texas",129862,62.0683474728,26.9841922562
"2008","47099","LAWRENCE","Tennessee",36200,22.2222222222,36.1767151543
"2008","37183","WAKE","North Carolina",2096121,37.1985512027,31.3722997379
"2008","44001","BRISTOL","Rhode Island",265849,35.8144083451,31.4772500987
"2008","27003","ANOKA","Minnesota",236053,43.141068653,23.9073906062
"2008","27137","ST. LOUIS","Minnesota",183627,44.3647313385,25.7979863329
"2008","08031","DENVER","Colorado",4468018,37.4233092373,26.9701346895
"2008","35051","SIERRA","New Mexico",31250,33.1683168317,31.3604919293
"2008","41051","MULTNOMAH","Oregon",3107280,34.7506194307,26.6623673972
"2008","35061","VALENCIA","New Mexico",91683,39.7129213867,20.9094148036
"2008","36081","QUEENS","New York",1471830,37.7312758204,22.1743259405
"2008","13295","WALKER","Georgia",32125,55.0079874612,23.7032173342
"2008","48135","ECTOR","Texas",312789,31.3122997508,33.3850241009
"2008","47043","DICKSON","Tennessee",64284,19.1208791209,34.6383440577
"2008","24021","FREDERICK","Maryland",235398,38.9658860456,24.3765026991
"2008","26093","LIVINGSTON","Michigan",123379,54.5748096836,22.1831705035
"2008","04007","GILA","Arizona",46204,39.1453426858,28.2858700771
"2008","12107","PUTNAM","Florida",36069,36.8317070233,29.2178210177
"2008","17109","MC DONOUGH","Illinois",31336,28.2772219382,38.3800698038
"2008","36119","WESTCHESTER","New York",9785073,36.3741094421,20.7659916499
"2008","26163","WAYNE","Michigan",2211733,41.2243182725,28.5235254878
"2008","26055","GRAND TRAVERSE","Michigan",90224,39.5225444885,26.8443658413
"2008","48381","RANDALL","Texas",217067,46.6270839623,35.6339137556
"2008","06095","SOLANO","California",285768,36.8792249873,36.4929338333
"2008","06029","KERN","California",673663,36.9334023881,34.6944462052
"2008","35017","GRANT","New Mexico",58553,43.6513231043,14.2476424764
"2008","51107","LOUDOUN","Virginia",1216432,39.875652859,26.913461122
"2008","39169","WAYNE","Ohio",137401,60.0745901478,18.2255896371
"2008","25025","SUFFOLK","Massachusetts",4834920,35.3834789374,23.6818447828
"2008","41003","BENTON","Oregon",148052,41.6464857098,9.5374792943
"2008","08051","GUNNISON","Colorado",27870,42.9876118998,6.8571428571
"2008","17177","STEPHENSON","Illinois",28446,68.8481276358,23.6939960094
"2008","47179","WASHINGTON","Tennessee",214974,37.5112072148,33.0666579906
"2008","10003","NEW CASTLE","Delaware",1556433,38.189512028,27.6056362497
"2008","19103","JOHNSON","Iowa",250966,38.6026731944,19.258985319
"2008","48259","KENDALL","Texas",194769,41.3363072465,30.9459141867
"2008","05125","SALINE","Arkansas",33995,30.2005243916,35.2164110972
"2008","22077","POINTE COUPEE","Louisiana",88779,30.0118565359,38.5894341647
"2008","51013","ARLINGTON","Virginia",4394796,35.9770127859,25.2402898507
"2008","53075","WHITMAN","Washington",35082,38.609530644,30.4494319448
"2008","37025","CABARRUS","North Carolina",125531,43.7176311642,32.3915583269
"2008","13223","PAULDING","Georgia",28205,58.4291187739,29.600331976
"2008","12021","COLLIER","Florida",2271083,44.68666295,28.9234841065
"2008","45043","GEORGETOWN","South Carolina",112771,34.3725872275,31.8502023425
"2008","25021","NORFOLK","Massachusetts",3875373,35.6255147836,24.9633647839
"2008","29009","BARRY","Missouri",33516,23.9035087719,34.1502430733
"2008","51800","SUFFOLK (CITY)","Virginia",76631,46.8820326679,26.085397361
"2008","41059","UMATILLA","Oregon",53895,41.5992812219,30.9182609193
"2008","55055","JEFFERSON","Wisconsin",31453,57.4233070792,14.0543364681
"2008","031","WASHOE","Nevada",134243,40.4547974078,27.6438032747
"2008","36103","SUFFOLK","New York",3261140,37.3434988708,23.9484884503
"2008","39093","LORAIN","Ohio",227021,36.9091126358,23.7268269346
"2008","02150","KODIAK ISLAND","Alaska",35782,37.5611592021,29.5089192796
"2008","50025","WINDHAM","Vermont",112082,42.489110085,8.0496764814
"2008","16055","KOOTENAI","Idaho",188074,55.3731407261,24.831044752
"2008","20155","RENO","Kansas",31151,62.9829984544,30.7959948361
"2008","37089","HENDERSON","North Carolina",112641,35.6464747331,28.7648510013
"2008","37067","FORSYTH","North Carolina",863217,40.9328606426,28.6886597732
"2008","29031","CAPE GIRARDEAU","Missouri",85928,13.5644655068,33.4910379325
"2008","39061","HAMILTON","Ohio",4292247,37.6713778333,30.490769454
"2008","06059","ORANGE","California",9195763,39.2311435911,29.0100890071
"2008","02020","ANCHORAGE","Alaska",1286954,37.7877484003,26.3713631746
"2008","54049","MARION","West Virginia",38161,39.6008130273,21.0526315789
"2008","22075","PLAQUEMINES","Louisiana",41800,29.2267797533,37.6257120754
"2008","12017","CITRUS","Florida",67086,43.7056082275,31.179268598
"2008","22057","LAFOURCHE","Louisiana",358900,32.2031590414,32.1930745492
"2008","51125","NELSON","Virginia",29536,40.9401197605,19.2452463634
"2008","21111","JEFFERSON","Kentucky",3173394,36.6525221369,28.5810816756
